mean_x, std_x, mean_y, std_y, mean_z, std_z, Activity
6.0587215,9.444236119783879,-7.5683103,5.1046847125963275,-1.8295009,12.382400919816096,hand_wash
5.8681407,8.830464983023615,-6.4629803,2.679235125468451,-3.3623435,13.66369342250974,hand_wash
5.9526405,8.64754866776856,-6.49444,3.5755311317971605,-3.5471463,13.862541585297466,hand_wash
6.630009,8.593952412388973,-6.20409,3.1510256596098247,-4.9056916,14.284053869482888,hand_wash
5.1172233,8.910808266778337,-6.735477,2.9321635044924825,-2.1688662,13.860657023040126,hand_wash
6.282584,9.205491491951879,-7.4499207,4.805324208320425,-3.031793,12.579985183682837,hand_wash
5.453701,9.214543200641277,-6.7831955,4.2444785659865385,-2.746531,13.516786099873245,hand_wash
5.343668,8.909612509439418,-6.705992,4.295075750782058,-3.427692,14.086745591767727,hand_wash
6.102339,8.508476966993069,-6.551734,4.817073877846271,-4.672689,13.952476494937981,hand_wash
5.1232123,3.3992782780443958,-5.1552286,5.165989780181098,-0.9926874,9.058274540246854,hand_wash
4.0684285,3.5345601459177156,-7.284114,2.827131655417591,-2.9823997,4.39422546679195,hand_wash
5.0421457,3.6222076184291065,-6.4667797,3.22751113948776,-3.32982,7.2338492612354965,hand_wash
4.47284,4.3646593231408195,-7.7145123,2.3622802632186106,-0.77721107,7.351394375734316,hand_wash
6.1637373,0.7849053128958277,1.3822321,1.3141965799952748,6.6816754,0.7235887851268807,hand_wash
5.9910536,1.631357082783862,-2.9056983,3.8063174287182173,-3.2623053,6.486049059131525,hand_wash
5.1875887,7.280770871357041,-7.400224,5.369065490618802,0.6159631,8.109579623953765,hand_wash
4.831202,8.24509260857775,-6.353861,5.365647096316253,2.613551,8.377412363184233,hand_wash
6.406141,9.0955527704585,-6.1356225,2.733455394329995,-4.3814254,13.95054337731907,hand_wash
5.8432164,8.676858435773465,-6.3280253,3.5613533985663346,-3.841374,13.398957374207155,hand_wash
5.673307,9.316450881051377,-6.525748,3.7523217960869455,-4.0263305,13.538917677204378,hand_wash
5.1169286,9.485673642686976,-6.2043886,3.9118671770774878,-3.5861967,14.192338429334802,hand_wash
6.008576,4.932007644140008,-5.064093,5.261778017657576,-3.325229,9.731876450638298,hand_wash
3.320548,6.84452251098061,-7.92576,3.6294876470569726,-2.7550414,6.658848501557849,hand_wash
4.930898,5.712719014516499,-5.796561,6.294258880498667,-3.3977523,9.202887488313579,hand_wash
5.911682,9.161868093644005,-6.9362373,3.530605561183819,-4.4938116,12.856701337711371,hand_wash
4.713419,1.8702059174446592,-3.4991217,3.87636086963195,3.872226,4.937935146037231,hand_wash
4.933986,3.2317671282693476,-4.571853,4.323010669590078,-4.4643703,5.875458070469212,hand_wash
4.8611417,9.48068482255316,-8.349245,7.003933210262528,0.81079805,11.233691453366236,hand_wash
5.698883,9.491685943539284,-6.767045,3.5630511476591185,-3.7289922,14.625259788357713,hand_wash
4.8915367,10.476322908101139,-6.813288,4.00092448041675,-2.6611195,14.738631182898493,hand_wash
5.306739,9.04445646172219,-6.7932262,3.101808936948801,-4.1637177,13.063750430767682,hand_wash
5.338957,9.635313379232437,-6.870734,3.3579782820471302,-3.9336243,12.55249110571222,hand_wash
4.6520205,7.747787405852028,-6.1847105,3.1844960437713548,-4.639862,11.598538379006937,hand_wash
4.872692,3.0743861074105454,-4.6079483,3.9762496375497784,2.2223618,7.37009176085865,hand_wash
4.713571,6.108931971728371,-6.621948,3.7877170966346183,-2.195614,9.461941427174926,hand_wash
5.7312117,9.442116928026232,-6.652344,3.743223807367908,-4.8225384,14.061806623530922,hand_wash
4.659893,4.57338096445561,-7.2528048,2.3438114412519524,-2.1093206,5.781499084055583,hand_wash
6.242157,2.005941744025989,-3.0064113,4.4908606651230905,5.0068884,5.402101192697391,hand_wash
5.6374087,2.9473172354555888,-4.6623483,3.8846167319615765,-4.7953095,6.181516586433268,hand_wash
5.123909,8.220605444967903,-7.719376,6.58543819467014,1.4639958,8.839344018961299,hand_wash
5.3729997,9.307405243052353,-7.10782,3.681151404622924,-1.6787399,12.272680345439138,hand_wash
6.629394,9.88341694668358,-6.5915527,3.326322398696982,-4.2682776,14.745688115281839,hand_wash
4.9812403,9.704780375979464,-6.650055,3.9437322794520657,-2.7822318,12.925482581922655,hand_wash
4.218279,3.911422600648549,-5.926805,5.645068502762292,-2.121981,8.439739466980472,hand_wash
5.4506598,8.42192301267622,-6.7342587,3.7138036320735295,-3.551402,12.303355582675403,hand_wash
5.760997,8.805420541246347,-6.85356,3.006727622429973,-4.58819,11.853005690392811,hand_wash
6.0834937,1.5764559238126898,-3.2912178,3.1395510834925706,5.3324223,2.2747728548781048,hand_wash
5.2144117,1.142033060594074,-4.25004,4.261111152336146,-4.912547,5.713507578866047,hand_wash
4.6409593,7.70265156062853,-7.4686956,5.234154722219045,-1.9491175,9.889821964586165,hand_wash
4.8924484,8.583679735421923,-6.7002172,2.326749356812523,-2.87556,13.164181889295405,hand_wash
5.5574927,8.036782107173467,-6.465222,2.5370478222481867,-4.5765634,11.90154824323027,hand_wash
5.781059,7.577787726064188,-6.5394244,2.0673596322729173,-4.353537,10.644079692256968,hand_wash
5.1748247,4.713526582079051,-7.021518,2.2448969297813646,-2.3247485,7.347095782468579,hand_wash
4.9348493,7.094055169217144,-6.6325874,3.210260547272148,-2.9796634,10.148192416690367,hand_wash
4.792752,3.6356735940262577,-5.0916905,4.821839027493106,0.8308592,7.024646421609618,hand_wash
5.02938,5.332857865756167,-6.214649,5.117914279257149,-2.632548,9.120627413801461,hand_wash
5.324824,6.876249997337132,-7.4111657,3.3052331640779746,-2.505647,10.12756051547602,hand_wash
5.368014,0.49532599626318785,-3.45347,5.1776089417449915,-4.0463567,7.473210874036826,hand_wash
5.214033,5.70609972986779,-5.911759,4.133366279060567,-4.9676785,6.696176764703883,hand_wash
5.4958735,9.442922083011187,-6.8071375,3.7766781746222393,-2.456249,15.352408830837579,hand_wash
5.006887,8.933969934280118,-6.660398,3.180402595658479,-2.8656812,13.706885418859464,hand_wash
6.3619146,9.035894235965507,-6.481673,2.6169735949200534,-5.384094,13.084244876539792,hand_wash
5.2789264,8.651260425267568,-6.353556,3.0899530094857557,-3.7205522,13.385587975658805,hand_wash
4.186819,2.6826484714457273,-6.9631386,4.071011356976044,-2.348199,5.348402351622749,hand_wash
5.4527116,6.990748149689188,-6.2933736,7.006856557569833,-2.9419737,10.323349303037244,hand_wash
5.040333,9.83508229192643,-6.402388,3.9105145178806926,-2.6894789,15.035660126494385,hand_wash
6.081775,9.500542073093365,-6.228791,4.126505028101655,-4.716474,14.48133754053439,hand_wash
5.4986544,2.865740252291459,-3.9136024,4.785473124074592,0.90796214,8.243683217365964,hand_wash
5.8166223,0.9362563785697303,-0.5146325,0.8488628045066758,7.2975903,0.8034391256439843,hand_wash
4.5030575,1.5323219439819247,-2.317221,6.359156049478664,-1.5977106,8.126127663633156,hand_wash
5.1150956,5.696483183008344,-7.3459682,3.3343740904788035,-3.6836216,7.1121134084749915,hand_wash
4.7859125,9.33114784629386,-7.3801622,7.9291799598965955,2.3906012,8.493456397410128,hand_wash
5.9277744,10.549341797748458,-7.0801635,4.070920228892942,-3.2994084,13.870951293798196,hand_wash
5.0546727,9.37975912732417,-6.0335946,3.7822221499377178,-3.2688625,14.8456947739172,hand_wash
6.1345587,10.507412065441628,-6.5596375,5.008967559483979,-3.8921351,16.385449984404037,hand_wash
5.9580793,10.493860175330836,-6.781029,5.57604428761653,-4.9966083,15.044035297980226,hand_wash
4.4479156,4.647111360532732,-5.717228,6.7459916823307875,-1.4887677,8.941556423487695,hand_wash
4.825578,3.5080774287918626,-6.220576,3.313335529252469,-5.5748277,4.7517044623209905,hand_wash
4.7216806,3.3332186838142523,-5.425261,5.938580866360146,3.2211666,5.7410025483368115,hand_wash
4.9606857,1.8152610532221571,-3.5799737,4.2958583669491155,4.3354526,5.03426086182736,hand_wash
5.876464,1.3711939935365698,-4.1584477,4.150948032422364,-5.01151,5.53078135428585,hand_wash
4.8986797,8.743035732977706,-7.3651156,6.406310439406205,0.85335165,10.750807975745248,hand_wash
6.218449,9.960924096191961,-7.1649632,4.123990946954953,-3.054133,13.312250699140165,hand_wash
5.371479,11.205779927527566,-6.276201,3.873376075346846,-3.3053505,16.35382434786375,hand_wash
5.0164623,11.001576050645859,-6.282736,4.240074010598924,-3.5535297,16.449727547195216,hand_wash
5.6258903,9.397043582988532,-5.7069693,4.086549439566525,-5.590632,13.429365952011542,hand_wash
5.0312033,4.095304703514016,-6.6879063,6.308155642198532,-0.3656567,6.842634275580254,hand_wash
5.017743,3.4336199970999797,-5.5958076,4.975597916907807,-0.65309006,7.770329790615817,hand_wash
5.6204185,2.7791169806008553,-5.138955,4.512566715497557,-0.15516865,7.183001097086244,hand_wash
2.3128736,0.08611736656494959,1.5740888,0.13952123410585687,9.01136,0.1166415690634887,not_hand_wash
1.491048,0.6350032420338447,0.5460539,0.8021016841291956,9.126077,0.8899799487180474,not_hand_wash
1.0019852,0.2536837262955847,0.027583849,0.41630266701230917,9.293555,0.5686267603983016,not_hand_wash
1.0182695,0.31475659056134725,0.25402504,0.4192404252234516,9.290989,0.42663761078475804,not_hand_wash
1.2022911,0.2801532288200674,-0.021580752,0.4207861234918847,9.28231,0.4186999262577135,not_hand_wash
1.2003155,0.29467081916741694,-0.18457626,0.36496688104636515,9.244314,0.653903489921697,not_hand_wash
0.89560115,0.2856482350688023,-0.19331494,0.3521522238258601,9.435197,0.6222744401689322,not_hand_wash
1.0196908,1.615427284760107,-1.7403312,1.5752544167315485,8.984259,3.386461223944083,not_hand_wash
1.1123208,0.48860083230560997,-1.3287362,0.534136503660386,9.219087,0.4861067762257285,not_hand_wash
2.6260142,0.5800687487322896,-2.7323973,0.5968508061403792,8.637014,0.46382173014314626,not_hand_wash
2.1830747,0.16202013018055217,-3.2491422,0.8846041635213076,8.554047,0.3972040606932215,not_hand_wash
2.4232755,0.47228942382015204,-3.691981,1.6040275397802286,8.175002,0.5205402471517456,not_hand_wash
2.700026,1.9181389820512802,-0.9658148,2.1386157999569346,8.748565,1.798212631577667,not_hand_wash
-6.6959605,3.2019116592468015,-1.4252416,1.513876309279382,5.336677,3.3773700728086657,not_hand_wash
-7.843845,2.251572271533652,-2.3155236,3.8903872252580682,2.737869,2.32621820181094,not_hand_wash
-7.7123847,1.6964837172873897,-4.377246,3.2127527456642144,2.680421,1.990577975066525,not_hand_wash
-8.230628,0.9861082530689163,-4.3982186,2.0143179980766415,2.4719088,1.187568913518097,not_hand_wash
-0.97311014,3.882862482190559,-6.4927683,5.103785265731337,1.7118706,5.795861826574555,not_hand_wash
1.7296518,0.8044230202403172,-9.110575,1.3103627105343294,-0.12948456,1.6953663619665933,not_hand_wash
2.5494173,1.4722410876586856,-9.114525,1.2749482537034913,-1.5119448,1.3644967330748132,not_hand_wash
2.578568,0.8931580043431276,-8.781956,1.9382019617176451,0.66936994,1.3148491590165359,not_hand_wash
4.017212,1.3520300172345867,-7.6266685,2.6037278886534696,3.2676604,2.3438910886895807,not_hand_wash
2.725558,1.4006735969361719,-6.7050786,4.744162134252908,2.0375578,4.579062095792546,not_hand_wash
-2.367619,2.3222560770080736,-7.8594027,2.4776856195258756,4.3379707,2.7755469668095727,not_hand_wash
-1.5556417,0.868052043059978,-6.5742083,1.9507948747005563,6.209774,1.5973770158735427,not_hand_wash
-3.4667504,1.0368138698702434,-7.6637506,2.87503350279817,4.9880424,2.7421684590518147,not_hand_wash
-0.78389794,1.1616745592138351,-5.3421516,4.65869588424904,4.308248,6.224529398705702,not_hand_wash
-0.06269059,1.6037839788106432,-6.0049214,4.506118852926454,4.35065,5.612211992312414,not_hand_wash
-5.121022,2.719447430132884,0.0493925,2.176985949904207,6.9509783,1.6348154295122024,not_hand_wash
-7.552809,2.9205807353966806,0.8397498,1.5609903290355547,5.238196,2.36866195635869,not_hand_wash
-7.5008326,3.7528407463276885,0.85122406,1.8466878857523932,5.041234,1.7398888858307107,not_hand_wash
-7.7470355,3.7091945691081594,0.58435225,4.25116870742956,5.554917,2.631660820791634,not_hand_wash
-6.592159,3.128722148532024,1.0848426,2.982243600649639,5.881548,1.6578216293615706,not_hand_wash
-7.246422,1.6723347682332106,0.38814965,1.9850105409318293,6.648848,1.6092140339471976,not_hand_wash
-7.2196746,1.9104170981947128,-1.0261496,2.01373734908863,4.980442,1.6391867736891594,not_hand_wash
-6.594745,2.619522647177987,2.2006297,2.5734475909778154,6.1679935,1.4663831429548482,not_hand_wash
-7.2379117,1.577191444967985,1.3665786,1.3132918557686806,5.6999035,1.1524829845041242,not_hand_wash
-7.4807715,1.7976496477930084,-1.1671845,2.022113853154572,5.298379,1.491269053667592,not_hand_wash
-7.1062994,0.9070296386914722,-0.059195083,1.2831137058450355,5.8540087,1.1091664077869308,not_hand_wash
-7.583812,1.9989386961268756,1.8767656,0.9033712836654016,4.4251184,1.1103802813973693,not_hand_wash
-7.885025,1.9566385023547643,2.1696103,0.9047851233114369,5.01116,0.9524778764513336,not_hand_wash
-7.3914084,1.4161091530265322,1.5548784,0.9772460071407008,4.5950284,1.1739080468515277,not_hand_wash
-8.475881,2.196972094109004,0.9573788,1.116985702962741,4.3205204,1.1716072793961696,not_hand_wash
-7.9309278,2.1090520540906557,1.6016873,1.1905590609816663,4.698677,1.0885596692119148,not_hand_wash
-7.521806,1.7644517764697982,1.934517,1.0470853565731355,4.7719297,1.3099811543863569,not_hand_wash
-1.605183,4.662192834139862,-4.4334774,4.828429968624797,2.2097483,7.530638357310987,not_hand_wash
4.4661527,1.1450147421275112,-6.0567455,2.622987793394097,5.7457995,2.239311473817347,not_hand_wash
4.3071313,1.140335830194735,-4.0755467,1.376862391735778,7.8183026,1.1803642504403677,not_hand_wash
4.085669,1.1143653811019847,-4.5687914,1.0407146999430494,6.7969966,1.4148941545023161,not_hand_wash
3.3745093,0.9708678261246407,-7.41647,2.932080890856339,1.2447677,5.205508124534504,not_hand_wash
4.156119,0.8511585712487343,-8.248559,1.1834325901007205,2.7077768,2.000350206231599,not_hand_wash
3.7435763,0.8189042492066725,-6.737943,1.1820184781329373,5.003402,0.8975984055064654,not_hand_wash
4.096544,1.1065855821142858,-7.061922,1.1398322603563045,5.49139,1.0372863733437874,not_hand_wash
2.7390845,0.8805738777282804,-7.601744,2.5398827739006915,1.083293,4.814652593167601,not_hand_wash
1.2318753,2.1881814167820375,-7.131118,1.88620000622567,5.9302826,2.0637394042179182,not_hand_wash
5.3485317,0.8703970753309431,-7.8886786,0.8750625656102838,2.4178047,0.6768509221395527,not_hand_wash
5.0427527,0.8576753280833386,-7.380161,0.8780915956490111,2.4387774,0.8389085397531001,not_hand_wash
2.872825,1.2592386252347898,-8.441266,2.0859946482398635,3.768273,1.0126014894083104,not_hand_wash
-1.2859547,2.0525424914776527,-8.150687,1.858230944095057,2.3109634,4.845698401599875,not_hand_wash
-3.9491205,4.374334012158509,-6.358975,4.132971488331883,0.9584599,1.978549546518655,not_hand_wash
-6.8798532,3.50855802841876,-4.126332,1.3616157567200684,4.6071873,2.0307649473443017,not_hand_wash
-0.22067079,0.42226081443114366,-8.643091,1.5375985090750652,2.4839144,2.165892120224975,not_hand_wash
-3.3401003,3.374642953706724,-8.043603,2.1936265437934632,-3.8065608,2.9283367654443415,not_hand_wash
-1.6913538,0.7587980566878664,-8.2221155,0.9866456682047764,-4.271166,1.4734047523006613,not_hand_wash
-4.119949,2.106719882067624,-7.6926265,3.0276207975548424,1.7241808,2.552980278330444,not_hand_wash
-1.5538142,3.432987650039287,-6.632436,2.422831389571148,5.4518766,1.8653963188451628,not_hand_wash
0.70289433,0.9008678569994832,-7.221498,2.366843321300899,5.524216,2.32630747056388,not_hand_wash
0.30577797,0.9761987848072269,-6.304164,1.980330121908691,7.0543246,1.8257414448242661,not_hand_wash
0.7338217,0.6650136306986263,-6.166473,1.4493347286076104,7.1075144,1.8156405239787536,not_hand_wash
0.5919024,0.6521241052411935,-5.804353,1.2493287668456818,7.302172,1.9353545831496384,not_hand_wash
1.4630842,0.6820645039110468,-8.931241,2.075931395189094,3.32146,1.9729123393101617,not_hand_wash
-5.774219,4.480797593438501,-5.7702675,3.6020079893693957,2.6703913,3.4185331565249943,not_hand_wash
-8.375005,3.4694369898779542,-3.917667,4.7005807071440655,-0.5395188,3.635436064368729,not_hand_wash
-8.504793,1.7437013626151938,-3.392587,1.190391032942459,0.405855,1.7772067174380581,not_hand_wash
-8.544611,2.624675367354329,-3.478605,1.4928644851535302,0.0047112335,2.401020957432693,not_hand_wash
-6.6935296,2.262206978553987,-4.433022,3.7174858701497686,2.6764698,2.9374063355142805,not_hand_wash
-4.3521695,1.4348962671887342,-6.1497564,4.341604457612119,2.3050377,4.506314403904363,not_hand_wash
-7.355997,2.7350845724137334,-2.1144583,2.461962386568324,3.84335,3.5609744637057634,not_hand_wash
-8.807836,2.0072762927377394,-3.059148,3.0888529851673177,0.41520157,3.1978879216959752,not_hand_wash
-8.1871605,1.851263674029348,-3.7959332,2.148218761059365,0.10197673,2.5049798006016175,not_hand_wash
-7.828799,0.7192439165172991,-4.529071,1.661119464369871,0.2218107,2.679953781554964,not_hand_wash
-8.283513,1.3771742190072724,-1.4510019,1.2998897487399035,4.4801354,0.9819012394245459,not_hand_wash
-2.6399608,1.5821940773893703,-8.66954,1.3102203735600626,1.564917,1.8224302751052615,not_hand_wash
-5.2989874,2.3203752811043112,-4.894424,4.528321260209896,3.284226,4.688581214822177,not_hand_wash
-4.4327173,1.7528299882424092,-8.196585,2.187599179880529,-0.058055263,2.997661791993427,not_hand_wash
-3.3781478,3.103303588768347,-0.53009623,3.3203689390883353,8.147649,2.2412772108597343,not_hand_wash
-2.3173478,2.9445756147265576,0.29194814,1.6339992609150777,9.127898,2.0944102370787867,not_hand_wash
-6.073311,2.314794484649674,-5.138652,3.804194424302668,4.9582534,2.0235583884164465,not_hand_wash
-5.860088,2.7272178933382167,-5.51601,2.0273771485387204,3.7463882,0.8910472939502144,not_hand_wash
-1.5089196,1.2253967868697433,-8.074676,1.648657906066432,3.920551,1.0772640273463896,not_hand_wash
-1.2182134,0.8339036817620112,-7.5502133,1.895899642231866,5.5476346,1.3034309686658552,not_hand_wash
-3.7108264,4.514626996589525,-6.7874513,2.2063502518567644,5.05005,2.0353420414384833,not_hand_wash
-6.527873,2.2951808572286665,-5.34306,2.1517284365336167,2.2541254,2.5520690190958315,not_hand_wash
-5.987749,2.1485725499102384,-4.039098,2.5652937197802315,5.203394,3.6590852096573543,not_hand_wash
0.39225298,1.3613796142298178,-6.6675425,2.8904295159301254,2.5682623,6.530859538548954,not_hand_wash
1.6968248,1.328334836651866,-7.313294,2.002005763408585,5.149139,1.7975772977929287,not_hand_wash
-2.2979693,1.3982771456542369,-4.7149467,1.5344752385791371,7.6283045,2.654646445546844,not_hand_wash
-4.521433,2.657850523805067,-3.6076784,2.1496996691991948,7.690148,2.337629133115272,not_hand_wash
-4.6716256,2.3926530600510145,-4.287427,2.1891252202395632,7.126968,2.4567168357553917,not_hand_wash
-3.7205522,1.368299849182201,-4.076483,1.6952254453185047,7.2576685,2.1430647931078743,not_hand_wash
-1.6136932,1.2336124527463486,-5.261601,1.2815175591202392,7.177729,1.6929296808527323,not_hand_wash
-1.9825419,1.6003339567945352,-5.4375896,2.5931728594177446,7.37469,1.7553410767600433,not_hand_wash
-2.245766,1.1727716702988342,-5.9296923,1.5930640296448282,7.46223,1.6468605344886227,not_hand_wash
-1.401177,1.089631582958155,-5.714293,2.051952906560823,7.0388722,1.5988550888013466,not_hand_wash
-5.887442,1.1721513549471412,-2.8833103,2.1116230606036774,7.043381,2.2708990338354984,not_hand_wash
-10.175933,1.127596243580153,-1.0371681,1.48373415314231,3.612649,1.6033905761133473,not_hand_wash
-9.897513,1.5816966515376303,-0.74924743,0.9750545608708827,3.0320957,1.5108364004337904,not_hand_wash
-9.913927,1.5587708030848162,-0.5957504,0.8756221534851553,3.0193305,1.2408913621896793,not_hand_wash
-9.5835285,1.404841077511604,-0.36565703,0.7619611305575835,3.1539814,1.423573077347655,not_hand_wash
-7.6078243,2.6689600520140475,-0.7614816,1.7455246102339121,4.9214764,3.042819880123695,not_hand_wash
-5.3558273,2.648917545710124,-1.1353452,4.257030506242479,6.3660197,1.7482854754889265,not_hand_wash
-4.481119,2.7980850415234286,3.0341637,5.211007227852918,7.9147954,2.4902646291054356,not_hand_wash
-4.6874313,1.9018048222155628,-1.1322299,2.527964590899041,7.9655776,1.8907596130368824,not_hand_wash
-6.517727,2.1141840615745404,-4.498576,2.6290478151020795,4.0445566,2.7974310806962013,not_hand_wash
-7.936307,3.2780116495294345,-5.10826,2.6784394585933073,1.238747,2.9738595459537187,not_hand_wash
-7.9616284,2.924584585833486,-3.8393984,2.3350380278927627,2.3959196,2.3815557448778506,not_hand_wash
-7.4066067,2.879975698686434,-3.8377268,2.3010823646999907,2.0538194,1.7936150210963857,not_hand_wash
-3.9130785,4.405911047052699,-6.585577,2.4776606005553283,3.2311902,2.01659186778844,not_hand_wash
5.0229974,0.7155860840323378,-7.830623,1.352967827106394,2.767048,0.8243072968417892,not_hand_wash
4.8245144,0.7309334648578715,-7.374691,1.0769279025960055,3.0220654,0.7303698875722299,not_hand_wash
4.988345,1.0560543104749247,-7.904788,1.1782527055003094,2.5126383,0.6041735670638375,not_hand_wash
4.300421,1.380253034143718,-7.330922,1.156769970660666,2.6007848,0.6052132098011872,not_hand_wash
-5.301758,2.0257046639073466,-6.0538244,2.9475531112376743,5.720259,1.9024085439186962,not_hand_wash
-5.8382015,1.7255064897970644,-6.456444,1.8188793123293872,3.0251052,0.916081277735386,not_hand_wash
-6.987453,1.5984413064890832,-5.6272593,2.1264239757302743,1.4015332,1.2004682759705203,not_hand_wash
-7.5158052,1.1291800830133174,-5.3031845,1.314960942794319,2.2928827,1.5620877294240276,not_hand_wash
-6.471339,1.3950995134251207,-5.5211773,1.2424901437656302,2.6197817,2.271893793209377,not_hand_wash
-7.8506827,1.193048115047,-4.598524,1.8011605283288368,0.5857199,1.3627292860098268,not_hand_wash
-7.2014384,1.6867710941138363,-6.2483883,1.9766735302043117,1.8913555,1.4301922850276847,not_hand_wash
-6.6172366,2.083928658939191,-5.0789247,1.8415492226047403,2.2556446,2.354361354463273,not_hand_wash
-5.1698837,3.8600651050670693,-6.2913995,2.580904854890067,2.9339194,2.1162836038588186,not_hand_wash
-3.1652284,2.5459843113693794,-8.153118,2.0077819821899467,3.3324025,2.707879356091629,not_hand_wash
-0.30517015,1.541221769249139,-8.591421,2.7404274359277774,-3.6716158,2.8093298105375597,not_hand_wash
1.8545773,1.1034236903421664,-8.87896,2.3138517604483297,-2.1567078,1.1534625812739792,not_hand_wash
2.6679587,1.0633231508630459,-8.669232,2.420188070193096,-1.416199,1.3431020105807716,not_hand_wash
2.6454666,0.8767890691762386,-8.814522,2.8067238728302843,-0.6952952,1.0507248647090013,not_hand_wash
2.3935623,1.0936273778570609,-9.059619,2.717370044790946,-0.11033909,1.2135339772167726,not_hand_wash
1.1793427,0.814873127394033,-9.348265,2.8411368635941034,0.9513771,2.9512218014162857,not_hand_wash
2.6662908,1.0364784864961551,-8.946306,2.5798972771769253,-1.964655,2.696632305377445,not_hand_wash
1.9917406,1.2581937697784333,-9.198295,2.8627166399538995,-2.7621832,2.0352238444344017,not_hand_wash
1.8825233,2.142387722460813,-4.3198466,6.614227749936295,3.53982,9.529869504917773,not_hand_wash
2.4320903,1.5590644450738502,-6.189269,5.508826888802724,1.2548753,7.6186952634351925,not_hand_wash
1.7585278,0.7896555569780928,-8.844007,2.5215974600658115,1.1614094,1.0580135317840271,not_hand_wash
-1.0885365,2.4978605652767034,-9.730339,4.2943069829705065,0.9676384,1.4651734654970319,not_hand_wash
-2.3887773,10.381525400494539,-12.50012,10.687670968456151,4.146393,8.718452913425253,not_hand_wash
-1.8644562,12.9985303781692,-9.637024,9.39976140794899,4.316606,7.306539600594703,not_hand_wash
-4.9240594,9.086352718505795,-11.319105,9.332462497230141,4.243657,6.394462347387637,not_hand_wash
-6.7212663,4.975963802046529,-9.21439,7.782622802236067,5.3434277,13.579339748956064,not_hand_wash
-4.4576416,10.53176326236736,-10.391132,11.145147360729817,2.744252,6.856479459415931,not_hand_wash
-3.188936,9.017634599197754,-14.331595,12.624784864348927,2.9962296,6.825297243681011,not_hand_wash
-0.88268316,7.7729916545352475,-10.734147,8.81865677273986,4.9463997,7.047785731839741,not_hand_wash
0.17948495,1.8082617831980818,-7.201057,3.3071538140510612,4.537582,3.4706142330432015,not_hand_wash
0.1300164,1.0393166482204783,-6.391702,2.2363753534518978,7.1649637,2.539562938964001,not_hand_wash
-0.3713883,1.3757507702095528,-7.52179,3.488384728002214,4.984232,2.0911746911844293,not_hand_wash
-1.0101923,1.1459953135815677,-8.440356,2.641345676290579,3.7327104,1.6068384124376984,not_hand_wash
-0.405143,1.0678037771349298,-9.205091,2.7721911571531455,-1.2454649,1.6200530238951851,not_hand_wash
0.2822215,0.9430563935744455,-9.3701515,2.732795302618845,0.35501862,1.3893414692472712,not_hand_wash
0.45198005,1.1054778081839576,-9.1400585,2.683135280842681,1.568024,1.0907190014571904,not_hand_wash
