mean_x, std_x, mean_y, std_y, mean_z, std_z, Activity
-10.097364,2.7449536405445927,-2.6219096,1.488531617259047,1.4263055,1.203323546041346,hand_wash
-9.233195,2.3912436488895255,-3.3151915,1.4454088333605273,1.1116531,1.2935809849711595,hand_wash
-10.881107,2.923850141606736,-3.466903,1.6045171511676382,1.2366381,1.2233852370439833,hand_wash
-9.293706,5.004418328294052,-3.1807294,2.2411066833050564,0.5873916,1.4938220114488332,hand_wash
-9.419745,2.794075017196423,-2.8352277,1.687251319928825,0.37734577,1.1492627351332003,hand_wash
-10.581663,4.100122049887614,-2.4394286,1.9034808948901782,0.319744,1.7531214532119315,hand_wash
-10.226574,3.4771162985002237,-2.5893679,2.3135482886464516,0.92888933,2.7471393965717823,hand_wash
-8.634632,2.1620354919766913,-2.7187889,1.3742483425369802,0.61701876,1.7078137033917236,hand_wash
-10.000554,2.5593101372144185,-3.1448631,2.1187872104134184,0.15243314,1.3817948298186538,hand_wash
-9.624364,1.462232128293018,-3.7923748,1.0005380256019027,-0.32839203,2.6999864825157593,hand_wash
-9.809365,1.8916869530731357,-3.0703948,1.6624744700142304,1.4068526,0.6492142219247834,hand_wash
-9.631703,1.7276391862370033,-3.238481,2.116069878778241,1.1907411,1.429569760670167,hand_wash
-10.195389,2.7680661909204582,-2.4751756,1.7062832308596847,0.49711728,1.287501551803098,hand_wash
-10.313884,4.196134177783626,-6.379822,4.808808335103382,1.5111593,3.9231458329927924,hand_wash
-11.4437275,7.252901483236699,-4.3015604,6.65001404266022,1.1718953,5.688348392467011,hand_wash
-10.923054,4.522110133196968,-3.6755676,6.139501726142969,-0.3004587,4.0898990135503395,hand_wash
-10.575335,3.8370336143566215,-3.1837735,1.953309622621765,-1.3559587,1.3159441037670243,hand_wash
-9.534896,5.069970917326752,-3.6059618,2.5323220325837283,2.988631,3.1372384558859014,hand_wash
-5.755469,8.24252581873776,1.771062,7.029357112828864,7.001861,3.9914714969925202,hand_wash
-6.6210375,10.299494269834586,-14.605002,3.402114317348567,0.136932,11.013100539080115,hand_wash
-10.474719,11.192146572372117,-11.452238,5.46921506811569,-4.897313,12.313184690075678,hand_wash
-10.294118,8.451641072383886,-2.0843973,9.783635735157057,2.0045576,8.261575150200011,hand_wash
-10.9514,6.057895445532541,-1.4166222,8.815565942176338,-1.8091795,8.366636284802153,hand_wash
-9.263309,4.635967550511385,-2.3484354,3.0934048855113625,-0.33369696,1.6375487050973971,hand_wash
-10.197602,2.990978982956794,-1.7571636,2.537826096200381,0.7861178,1.438814143019548,hand_wash
-9.723647,2.6301320181372665,-2.73179,1.250427983448986,0.5686984,1.5428439705528598,hand_wash
-10.634751,2.5010578778329506,-3.0088441,1.8909268729334137,0.37295198,1.6506335198248607,hand_wash
-9.635352,4.387396552015634,-2.3523018,1.2737214877575256,-1.9068573,1.1778734925252439,hand_wash
-9.790068,2.779774392256408,-4.274037,3.8557230238466422,0.13327162,2.2672141979914415,hand_wash
-10.00406,2.770862856447118,-2.8507457,1.991901152732045,0.77960837,0.9210785803868234,hand_wash
-9.509265,2.0388901444008845,-2.4981751,0.956489565392074,0.887138,1.7386313782301455,hand_wash
-9.570002,1.6492789773863041,-1.9720554,1.4815153182103926,0.44939637,2.119963230497956,hand_wash
-9.64128,2.1392332132903897,-3.4097602,1.6589999132392037,-0.6144435,1.565370516928943,hand_wash
-10.654601,2.2651394027690768,-3.9379694,2.1588363616049606,1.0072123,1.2094033151707633,hand_wash
-1.9481874,1.1071065356190104,-0.33730707,0.821937332400442,8.580376,1.7010447545518976,hand_wash
-1.2867905,0.972891139581174,-0.8858749,0.7236685184210243,9.364223,0.9201302262064381,hand_wash
-1.2329906,0.2804009948113884,-1.0528975,0.37317100177431606,9.326686,0.3194653659974551,hand_wash
